Feature,Mean,Std Dev,Min Val,Max Val,25 Percentile,50 Percentile,75 Percentile
35,0.07765962500000001,0.30944186893322756,-2.0,2.0,-0.01422675,0.07506399999999999,0.18236349999999998
36,0.026887426470588238,0.2858989676991561,-2.0,0.878141,-0.04807475,0.0463465,0.1421445
37,-0.039140499999999995,0.2709291103624466,-1.436688,2.0,-0.13683,-0.0572425,0.01774025
38,-0.11975013602941177,0.27612424385673884,-0.939382,1.495876,-0.22379625000000003,-0.08812249999999999,0.04095425
39,-0.08411658455882354,0.27190926969452334,-0.726479,0.753025,-0.284091,-0.06941349999999999,0.09425599999999999
40,-0.11705683088235294,0.344534355140086,-1.031276,0.881079,-0.34954425,-0.073323,0.12283825
41,-0.05746702941176471,0.3150965804248717,-0.91813,0.864456,-0.28031675,-0.032595,0.1643325
42,-0.14628559558823528,0.3060747806826135,-1.009395,0.892369,-0.37320375,-0.187981,0.0093615
43,-0.007897088235294118,0.2476326347445377,-2.0,2.0,-0.052451500000000005,-0.0050195,0.04876375
44,-0.11370231985294119,0.30107492174825445,-1.024678,0.698961,-0.32666425,-0.09090000000000001,0.0964025
45,0.005476084558823529,0.2813740728603447,-2.0,2.0,-0.051632,0.0162385,0.06449825000000001
46,-0.14837117279411766,0.3481966833736996,-1.116656,1.187322,-0.40478824999999996,-0.2164815,0.06483025
47,-0.016892775735294116,0.2671796762414852,-2.0,2.0,-0.07098575,-0.002056,0.05541775
48,-0.08204863235294117,0.2812127782188356,-0.876654,0.75611,-0.283965,-0.0599895,0.10833024999999999
49,-0.01640142279411765,0.2797928120005812,-2.0,2.0,-0.062161999999999995,0.000792,0.05496825
50,-0.19233031985294116,0.2809282955034128,-0.844416,0.921649,-0.3770055,-0.223055,-0.038274999999999997
51,-0.19828060294117644,0.36354910222730047,-1.118691,0.72935,-0.45547799999999994,-0.2131585,0.060769
52,-0.0011373235294117666,0.2794679777247292,-1.991723,2.0,-0.0408645,0.0092965,0.054922
53,-0.40175916544117646,0.551178605687793,-1.442159,1.222726,-0.7885882500000001,-0.45508499999999996,-0.0511545
54,-0.38461966544117643,0.4802828409335565,-1.436542,1.159375,-0.729787,-0.435368,-0.11139674999999999
55,-0.16557342647058823,0.34654609474059556,-1.100794,0.760559,-0.41068325,-0.15439350000000002,0.052783
56,-0.007764783088235289,0.2674699720116631,-2.0,2.0,-0.08822925,-0.01704,0.0442655
57,-0.09186600735294119,0.26319690535388185,-0.842857,0.586443,-0.24888100000000002,-0.08624899999999999,0.09516125
58,-0.07288327941176471,0.2603376810308441,-0.756659,0.56527,-0.2786675,-0.0675865,0.10043174999999999
59,-0.11389170588235294,0.3633189571103998,-0.953879,1.046067,-0.39272475,-0.139703,0.1100515
60,-0.1768222389705882,0.4189141727502163,-1.577263,0.739927,-0.428,-0.14014100000000002,0.12190974999999998
61,-0.12345675,0.29684378486644214,-0.809907,0.722897,-0.31876575,-0.114414,0.0626725
62,-0.19196461397058825,0.3634083791227633,-0.920188,0.976473,-0.420025,-0.2370145,0.004654
63,-0.7053137389705882,0.7231498083053015,-2.0,1.067655,-1.303204,-0.777134,-0.20556524999999998
64,-0.011872415441176464,0.28815590200705626,-2.0,2.0,-0.049274500000000006,0.0123995,0.06959800000000001
65,-0.1000760992647059,0.2694949203894743,-0.869204,0.963313,-0.2856625,-0.12730550000000002,0.06097925
66,-0.2805226029411764,0.4360016836518993,-1.220058,1.027442,-0.58104475,-0.331488,0.010055999999999999
67,-0.1465947132352941,0.31338679052880836,-0.804849,0.93082,-0.34144275,-0.1547555,0.013573
68,-0.10045395955882352,0.34025761106096336,-1.470845,0.752913,-0.38190699999999994,-0.0845185,0.13649875
69,-0.35525207352941174,0.5116031433746024,-1.558262,0.970113,-0.7629524999999999,-0.432012,0.0040745
70,-0.21199322794117645,0.36317974121620156,-1.090086,1.006531,-0.44393775,-0.2360855,0.01485375
71,-0.19868866176470587,0.3530634155135469,-0.987373,1.04206,-0.426735,-0.231681,0.01832875
72,-0.00895290808823529,0.277671076071745,-2.0,2.0,-0.04037825,0.011427,0.057643999999999994
73,-0.13752954044117646,0.3217449788238027,-0.80724,0.794875,-0.38474875000000003,-0.205153,0.094331
74,-0.0771525661764706,0.25446584734052413,-0.890676,0.959268,-0.2645095,-0.092246,0.08931125
75,0.025874007380073803,0.2479499758590132,-1.873313,2.0,-0.021133,0.035589,0.088456
76,-0.09010449264705883,0.2631029546640132,-0.880077,0.552245,-0.257942,-0.072091,0.08796299999999999
77,-0.11008688235294117,0.25849999181414424,-0.939254,0.958742,-0.2620805,-0.1681435,-0.01100225
78,-0.1334586176470588,0.31439978540830404,-0.851569,0.794929,-0.350021,-0.166184,0.0519945
79,0.0528845,0.3404600267920057,-2.0,2.0,-0.03004975,0.0737595,0.17276975
80,0.039070959558823525,0.3191325448508042,-2.0,2.0,-0.015269000000000001,0.0669,0.140357
81,-0.07144229411764705,0.23735046706313845,-1.2218,1.491244,-0.175011,-0.0681155,0.01964425
82,-0.09253889705882354,0.2680017275324117,-0.800881,0.576174,-0.2745625,-0.09265200000000001,0.10100925
83,-0.008476874999999997,0.23855916190472104,-2.0,1.751926,-0.036095249999999995,0.0059415,0.05736725
84,-0.25128754411764703,0.43692195051604815,-1.126893,0.869179,-0.598225,-0.3036015,0.042957999999999996
85,-0.037736683823529404,0.29759306094450383,-2.0,2.0,-0.13277575,-0.036530999999999994,0.04142075
86,-0.06591104779411765,0.2672933231955633,-0.685598,0.897348,-0.22196125,-0.058552999999999994,0.06852575
87,-0.10409579044117648,0.3009660422906902,-1.229062,0.587364,-0.27446575,-0.061791,0.09511025000000001
88,0.012615838235294117,0.2599599983981478,-2.0,2.0,-0.03206725,0.020492000000000003,0.080411
89,-0.1440846507352941,0.3277003360643764,-0.93877,0.924395,-0.36116575,-0.203071,0.033128250000000005
90,-0.0014622757352941163,0.2650234829705046,-2.0,2.0,-0.0557765,0.0025245,0.060339250000000004
91,-0.2809996029411765,0.280870457509376,-1.042969,1.601533,-0.38251350000000006,-0.31307399999999996,-0.22982875
92,-0.30696769117647055,0.2733265443133939,-1.296923,1.312296,-0.442824,-0.340369,-0.223019
93,-1.0065592205882352,0.5051681882104113,-1.642921,1.760734,-1.2995412499999999,-1.1478039999999998,-0.8947244999999999
94,0.000652676470588239,0.25319323247602815,-2.0,2.0,-0.0529095,0.010093000000000001,0.061738749999999995
95,-0.4196019852941177,0.4574004919528783,-1.290083,1.358758,-0.7452015,-0.54407,-0.21961875000000003
96,0.06269248897058824,0.25926369097526464,-2.0,2.0,-9.250000000000003e-05,0.0546765,0.11440499999999999
97,0.020345227941176467,0.24020139160908435,-2.0,2.0,-0.025351500000000003,0.021099,0.0791035
98,0.025244547794117653,0.2556326820891661,-2.0,2.0,-0.020715749999999998,0.041424,0.08792849999999999
99,-0.4555188455882353,0.39079002851584804,-1.09029,1.197915,-0.7024625,-0.544238,-0.33548150000000004
100,-0.008995408088235294,0.2108620271217381,-0.659613,2.0,-0.07786024999999999,-0.0089605,0.0411835
101,-0.12754585661764703,0.308618166416289,-2.0,1.984478,-0.23769025,-0.1447905,-0.06216575
102,0.018390301470588233,0.25260288051360263,-2.0,2.0,-0.024564250000000003,0.019322,0.0664
103,-0.08342776838235293,0.3469373828262352,-1.003897,0.513593,-0.272016,-0.0024140000000000003,0.16905849999999997
104,-0.037719514705882355,0.32223922555254764,-2.0,2.0,-0.070273,-0.0047295,0.05576999999999999
105,-0.08346644117647059,0.26747262755778517,-0.88631,0.874534,-0.25245475,-0.126188,0.04947475
106,-0.0062622169117647055,0.2963502710575496,-2.0,2.0,-0.036844499999999995,0.017030999999999998,0.07067875
107,-0.043500018382352935,0.28321460275257254,-1.042143,0.83642,-0.2340425,-0.049454,0.1356445
108,-0.09267191544117648,0.30358705243363415,-0.585902,0.982217,-0.316909,-0.165808,0.10490425
109,0.021570738970588234,0.2477947887795528,-1.421771,2.0,-0.045004,-0.0024400000000000003,0.05275
110,-0.1403848970588235,0.3395473697875401,-1.304432,1.017373,-0.3352375,-0.23468050000000001,-0.04552425
111,-0.04181369117647059,0.27088103221434234,-1.420057,2.0,-0.1105365,-0.047474,0.019629
112,-0.002119805147058821,0.25803244814855986,-2.0,2.0,-0.07033800000000001,-0.0054715,0.05357225
113,-0.08234651838235295,0.2799699175668248,-0.826618,0.67884,-0.2631465,-0.0587285,0.128239
114,-0.34154103308823525,0.31703050853166825,-1.212394,1.476832,-0.42987825,-0.32695949999999996,-0.23682525
115,-0.1950478455882353,0.33279907225151456,-0.961983,0.80339,-0.43484075,-0.22358,0.0203355
116,-0.2818899007352942,0.3884865781713356,-1.148304,1.29455,-0.5295055,-0.38051999999999997,-0.13040525
117,-0.28889383823529413,0.4276015167192709,-1.325647,1.664957,-0.5579317500000001,-0.282413,-0.0285825
118,-0.7421045514705883,0.7508121768087436,-1.77062,1.163492,-1.399131,-0.996486,-0.0903235
119,-0.12031584558823528,0.2994322566825272,-1.081748,0.782851,-0.28910525,-0.1186165,0.0800505
120,-0.34974848161764704,0.4901438762359804,-1.190522,1.16155,-0.7405919999999999,-0.470009,0.008745
121,-0.11974950735294118,0.33941782518004043,-0.711762,1.216505,-0.34117824999999996,-0.199924,0.051219499999999994
122,-0.0940117830882353,0.26589485526998236,-1.476835,1.468873,-0.1993555,-0.135117,-0.037922750000000005
123,-0.015929764705882355,0.23959633923895696,-2.0,2.0,-0.05662225,0.002913,0.042974250000000006
124,-0.20267076102941178,0.39311874650107814,-1.388184,1.14937,-0.40902725,-0.3022745,-0.03683875
125,-0.10665755514705882,0.3121783069451442,-0.99094,0.840446,-0.3149955,-0.1012065,0.1036545
126,-0.15537854044117647,0.3187030753044833,-1.101811,1.026057,-0.34959674999999996,-0.2083685,0.00379525
127,-0.15524056985294116,0.2928814943214001,-1.537514,1.393175,-0.28599250000000004,-0.19878400000000002,-0.0654845
128,-0.21219266176470586,0.3695424938205531,-1.158772,1.150815,-0.46657399999999993,-0.28438549999999996,0.005808250000000001
129,-0.12592608823529414,0.3304803673710519,-1.033699,0.863232,-0.378369,-0.14651350000000002,0.10811675000000001
130,-0.06458070955882353,0.2905729262753767,-0.875783,0.708821,-0.2507315,-0.098603,0.111668
131,-0.18001201838235292,0.40695612910112794,-1.267731,0.762064,-0.48233975,-0.1285195,0.13950525
132,-0.30328686029411767,0.3661795045215323,-1.383438,1.572934,-0.49093774999999995,-0.390075,-0.22561225
133,0.03822720220588235,0.2969809846920033,-2.0,2.0,-0.019391,0.053535,0.130706
134,-0.040356886029411766,0.24938078426120436,-2.0,0.459572,-0.15279625,-0.025966,0.118357
135,-0.12240135661764706,0.31984156378387524,-2.0,0.961598,-0.2959225,-0.1454635,0.044595
136,-0.007143113970588239,0.20821026350279287,-2.0,0.656182,-0.0403745,0.0151805,0.0585355
137,-0.07989444485294117,0.3192227804896811,-2.0,2.0,-0.155529,-0.0862305,-0.01276275
138,-0.09170585294117647,0.30636711897958857,-0.969107,0.651329,-0.32187725,-0.07599049999999999,0.12702675
139,-0.3092898492647058,0.33437525321145345,-2.0,1.771017,-0.43659575,-0.29228699999999996,-0.22848575
140,0.01180758823529412,0.23377586366097206,-2.0,2.0,-0.025297,0.019405,0.06197975
141,-0.22024254044117644,0.38655356951406433,-0.92192,0.713123,-0.522598,-0.264825,0.05569349999999999
142,-0.10146215073529412,0.2642068006248694,-0.942833,0.60196,-0.26420275,-0.081952,0.08695
143,-0.2556220772058823,0.37400722548245774,-0.975312,1.132011,-0.522571,-0.3205765,-0.10391125
144,-0.00956297426470588,0.24803317591341326,-2.0,2.0,-0.05613025,0.001968,0.055269250000000006
145,-0.1390129411764706,0.28577670049689774,-2.0,1.071088,-0.25645775,-0.17487550000000002,-0.06428675
146,-0.35500637499999993,0.3792567918888405,-0.98712,1.405636,-0.5440324999999999,-0.4578195,-0.3107145
147,-0.11130343014705883,0.3291381884910525,-0.98172,1.089402,-0.305315,-0.126303,0.06293
148,0.023352547794117648,0.23570505594905308,-2.0,2.0,-0.0240305,0.02769,0.07983225
149,-0.0016343860294117645,0.18241396104278285,-1.580966,0.724137,-0.0402945,0.0145085,0.06347225000000001
150,-0.07236976470588236,0.2833730375828216,-1.199838,2.0,-0.15652425,-0.081014,0.01052575
151,-0.40904723897058826,0.5211762240819525,-2.0,1.141222,-0.775736,-0.4943225,-0.112068
152,-0.10255183455882354,0.3079907366063736,-1.426571,0.900642,-0.2919325,-0.168497,0.059449749999999996
153,-0.19546736397058825,0.36966192899089334,-1.08395,0.969117,-0.46565900000000005,-0.23619400000000002,0.05639725
154,0.008374845588235294,0.21188595820427855,-2.0,0.688422,-0.0284495,0.025771000000000002,0.0785885
155,-0.07969901838235294,0.2738538613782591,-1.284078,0.555237,-0.21854150000000003,-0.07551350000000001,0.08226475
156,-0.01221472426470588,0.2559085057447744,-2.0,2.0,-0.053697999999999996,0.0024695,0.050363
157,-0.05508659191176471,0.2983217232089654,-1.698121,2.0,-0.09982,-0.042887,0.005407250000000001
158,-0.2680119742647059,0.41425755789194557,-1.644996,0.77151,-0.5549602499999999,-0.30649499999999996,-0.05338525
159,0.03138374264705883,0.18983015488451221,-2.0,0.941532,-0.01279425,0.0381675,0.090526
160,-0.047891702205882354,0.25674519991015926,-0.817159,0.567996,-0.20841175,-0.026363499999999998,0.12758350000000002
161,0.013423694852941176,0.24436069903894178,-2.0,2.0,-0.01697775,0.0237995,0.07889975
162,-0.1033006286764706,0.33570292587223893,-0.952135,0.572985,-0.33327249999999997,-0.09416,0.13382625
163,0.019496161764705883,0.16930658978077145,-1.734876,0.644293,-0.02211,0.027889,0.08012549999999999
164,-0.01381792279411765,0.2207290761748886,-0.844848,1.72214,-0.10486174999999999,-0.028511,0.055226750000000005
165,-0.01330210294117647,0.29439472805460076,-2.0,2.0,-0.0353055,0.017718499999999998,0.078568
166,0.02010781617647059,0.177192857940952,-1.921767,1.179876,-0.0278155,0.025499,0.07235
167,-0.07902278676470588,0.2695235034939905,-1.201987,0.618964,-0.24849575000000002,-0.054857500000000003,0.08488200000000001
168,0.020727308823529415,0.19629978247221752,-1.119623,2.0,-0.027111750000000004,0.022433,0.07224499999999999
169,0.0017070955882352954,0.28747414142175415,-2.0,2.0,-0.0311145,0.017281499999999998,0.06850975
170,0.03219073529411765,0.2094953749210523,-1.652139,2.0,-0.01802075,0.0331365,0.08816774999999999
171,-0.05963103308823531,0.26871215979887225,-0.651211,0.72874,-0.23942650000000001,-0.093342,0.07421925
172,-0.056736636029411765,0.2553229405455944,-1.115217,0.557106,-0.189497,-0.050426,0.10210725000000001
173,-0.07035550367647059,0.2673935702691573,-1.095629,0.419161,-0.21076575,-0.029291,0.11811250000000001
174,-0.12139213235294116,0.2665301599832341,-0.78743,0.81653,-0.283227,-0.1402845,0.02011025
175,0.008412363970588237,0.21813863774888065,-1.276591,2.0,-0.03670274999999999,0.0099925,0.05297275
176,-0.002074698529411767,0.2546977053874594,-2.0,2.0,-0.026515249999999997,0.020152,0.059465250000000004
177,-0.10246887500000001,0.3001452602328196,-0.682924,1.100592,-0.28395899999999996,-0.1964635,-0.02368775
178,-0.09852049632352942,0.264824181562365,-1.048318,0.728366,-0.27031275,-0.142543,0.06020075
179,-0.06437356985294118,0.28875054481866524,-2.0,1.337324,-0.12752950000000002,-0.038126,0.023327
180,-0.14198498529411765,0.3541086828840577,-1.051446,0.752648,-0.39952175,-0.16979,0.1206135
181,0.024776599264705886,0.21435453349266442,-1.937247,2.0,-0.02764875,0.023378,0.073455
182,0.023628558823529412,0.24688984764469074,-1.629002,2.0,-0.033892,0.014072,0.060143249999999995
183,0.012526117647058821,0.2073244780607328,-2.0,1.153172,-0.021603249999999997,0.018245499999999998,0.05984225
184,-0.5490089154411765,0.6665030899832752,-1.706452,1.021356,-1.159033,-0.509953,0.0171965
185,-0.3074034044117647,0.5807827899788237,-1.582241,0.936513,-0.6723815,-0.2315845,0.160721
186,-0.06342627205882355,0.24917567806816027,-0.893536,0.553417,-0.234709,-0.0478575,0.114038
187,-0.14794615073529413,0.31477936957131775,-0.973926,0.784289,-0.362018,-0.166656,0.05003425
188,-0.12231570220588237,0.3235560621941378,-2.0,1.111526,-0.236201,-0.16929349999999999,-0.089886
189,-0.03941367647058823,0.261770551519399,-0.750293,0.608654,-0.189529,-0.009512,0.15046275
190,-0.23685980514705882,0.4096054550491989,-1.242348,0.951434,-0.54217775,-0.3064295,-0.04827525
191,-0.06444392279411765,0.24497104620921215,-0.882213,0.572984,-0.24747375,-0.0459975,0.11787925
192,-0.08553156985294118,0.3154230404514698,-1.096225,0.624368,-0.29309,-0.0512765,0.12732949999999998
193,-0.1675977205882353,0.3981841405141077,-1.087044,0.922282,-0.4546575,-0.15717750000000003,0.09880575
194,0.053083492647058826,0.21869130824182748,-0.417121,2.0,-0.00950175,0.0321225,0.08488024999999999
195,0.00950898161764706,0.24621921965495708,-2.0,1.931637,-0.028686750000000004,0.021323,0.07016175
196,-0.12513474264705882,0.35732696876630116,-1.651203,0.920457,-0.37369800000000003,-0.1721055,0.08601974999999999
197,-0.11943332720588237,0.3067800802270652,-0.978652,0.867398,-0.34056050000000004,-0.121534,0.0837745
198,-0.2467336029411765,0.36157499108957086,-0.94942,1.169451,-0.54209225,-0.3224395,-0.033180249999999994
199,-0.1356771029411765,0.31938122644795697,-0.909167,0.806124,-0.367378,-0.16110999999999998,0.08865524999999999
200,-0.11473120220588236,0.264958763512986,-0.834862,0.62503,-0.319255,-0.14279950000000002,0.04376975
201,-0.00186802573529412,0.2437469556236792,-2.0,0.757797,-0.009912500000000001,0.031056,0.073707
202,-0.0827080330882353,0.27342353522879104,-0.614987,1.316075,-0.25897499999999996,-0.1194355,0.07912949999999999
203,-0.9004771727941177,0.44308266171144334,-2.0,1.745451,-1.0935435,-1.000565,-0.8824192500000001
204,-0.09395078676470589,0.25618525243073353,-0.70873,1.14465,-0.24914625,-0.1469675,0.03041875
205,-0.2578401654411765,0.48810455850100565,-1.618242,0.817529,-0.67442725,-0.2740415,0.1640425
206,-0.1263870955882353,0.33435607443427906,-1.265045,0.64372,-0.2883625,-0.092423,0.08527325
207,-0.037396165441176465,0.25895196789130176,-2.0,0.670939,-0.05537525,-0.003883,0.04799199999999999
208,-0.13518334558823528,0.31246402591023975,-0.970058,0.649523,-0.3452315,-0.1455595,0.056155750000000004
209,-0.0710187205882353,0.2663841890869605,-0.801087,1.42179,-0.2195545,-0.10064000000000001,0.061948500000000004
210,-0.13725081985294119,0.3127892939465739,-0.951265,0.693831,-0.38123375000000004,-0.1766725,0.10845300000000001
211,-0.049080080882352946,0.25450659604671855,-0.698153,0.672049,-0.2138795,-0.049274,0.13445100000000001
212,-0.012251625000000002,0.25930039364594154,-0.479193,1.798939,-0.177781,-0.0470405,0.1014015
213,0.007812691176470592,0.2890033412175957,-2.0,2.0,-0.03771325,0.022738,0.07391774999999999
214,-0.09364218014705881,0.3342834776204512,-0.815414,0.976048,-0.34460599999999997,-0.10877300000000001,0.1215315
215,-0.10034020955882353,0.33526826324580267,-2.0,2.0,-0.1720555,-0.064594,-0.005793250000000001
216,-0.02147023529411765,0.2348025599708012,-1.736949,1.9189,-0.0745025,-0.027648,0.023165000000000005
217,-0.16309098897058824,0.3450553069177662,-0.628759,1.059667,-0.41377300000000006,-0.281246,-0.042588499999999994
218,0.010919845588235295,0.19024649630848034,-1.990765,0.582544,-0.02322475,0.02051,0.0680885
219,-0.24725904044117653,0.41084648993013656,-1.264959,1.071767,-0.517476,-0.29290249999999995,-0.03712375
220,-0.17465004411764706,0.4583336136047847,-1.473711,0.693804,-0.46044874999999996,-0.13656800000000002,0.18211425
221,-0.15847026470588235,0.3329935959383042,-2.0,1.14917,-0.28103975,-0.1754175,-0.095418
222,-0.03639063602941176,0.2381187828047029,-2.0,1.178957,-0.09958275,-0.0404105,0.01586175
223,0.014664647058823529,0.22334861020650412,-1.642949,2.0,-0.02761075,0.0194555,0.06458525
224,-0.2208757794117647,0.4271833449401128,-1.182794,1.023286,-0.56442775,-0.2651985,0.11458575
225,0.0037328161764705846,0.2710265877884005,-2.0,2.0,-0.02982525,0.0154135,0.0717425
226,-0.08871010661764706,0.32109904613508267,-1.204152,0.652353,-0.28694875000000003,-0.07258300000000001,0.13606325000000002
227,-0.9199636323529412,0.6368724845366223,-1.760668,1.320446,-1.27405525,-1.134252,-0.8835502499999999
228,-0.024261992647058826,0.27194031329574814,-2.0,2.0,-0.0686315,-0.00827,0.046952
229,-0.11519556617647059,0.2799379617676399,-0.823112,0.972988,-0.30152675,-0.1260325,0.039073250000000004
230,0.022026235294117645,0.2115811539799534,-2.0,1.949748,-0.03647225,0.0088535,0.06578975
231,-0.10469726838235294,0.27643370554684193,-0.908746,0.702407,-0.28761325,-0.0859805,0.0681055
232,0.033650761029411766,0.17748698590612824,-0.816442,2.0,-0.02259375,0.030621000000000002,0.07882600000000001
233,0.043766441176470584,0.2376398705971658,-2.0,2.0,-0.012539000000000002,0.037063,0.091048
234,-0.20832015808823529,0.26704348382147075,-1.011296,1.978878,-0.32526925,-0.22868349999999998,-0.13008425
235,-0.2135713235294118,0.3460950172727006,-0.941382,1.029016,-0.42408724999999997,-0.26776900000000003,-0.070471
236,-0.16191109558823533,0.3305567090388038,-0.783119,1.213277,-0.36741925,-0.2436645,-0.06323225
237,-0.2500390036764706,0.40875407481187565,-1.096647,1.534604,-0.545037,-0.315557,-0.03775375
238,-0.014370775735294121,0.23772963480999706,-2.0,0.575076,-0.038795750000000004,0.0126555,0.06499724999999999
239,-0.01661667279411765,0.2056270591561109,-1.925321,0.429157,-0.0396965,0.0038675000000000003,0.05457025
240,-0.32043888970588236,0.4613509122840111,-1.103178,0.939142,-0.6572957500000001,-0.4888055,0.047730749999999995
241,0.026772768382352943,0.18617452753508806,-2.0,0.750519,-0.0162035,0.0217115,0.07363
242,-0.12368695220588238,0.2963372482493824,-0.635515,0.893135,-0.35707425000000004,-0.18752049999999998,0.04685475
243,-0.013667838235294116,0.24727048494509243,-2.0,1.757483,-0.05765225,-0.002934,0.06348224999999999
244,0.034012886029411764,0.1683978177401728,-0.736988,2.0,-0.01801025,0.028104499999999998,0.074628
245,-0.04918677573529412,0.2256827348861909,-1.064755,0.709257,-0.1928385,-0.053777,0.0703845
246,-0.01572590073529412,0.28572739257395585,-2.0,2.0,-0.09107375,-0.020326,0.0509685
247,0.03499618382352941,0.21342442154179897,-0.95759,2.0,-0.033029,0.0272055,0.08805
248,-0.03365875,0.2689537834605809,-2.0,0.894936,-0.118314,-0.012822,0.07885524999999999
249,0.020668720588235295,0.38329739041809163,-2.0,2.0,-0.054233500000000004,0.007834,0.067549
250,-0.058523529411764696,0.26599563519404956,-0.821997,0.589829,-0.24084475,-0.0463505,0.112281
251,0.005685573529411762,0.2572487268854661,-1.523619,2.0,-0.06376774999999998,-0.008517,0.057221
252,-0.09785358455882352,0.2911019839177428,-1.061218,0.661941,-0.285047,-0.08311450000000001,0.07583000000000001
253,-0.10619027573529412,0.2602009126272619,-1.086087,0.785767,-0.2771935,-0.1274655,0.0456455
254,0.04218629411764706,0.18026239671744607,-1.234549,1.336031,-0.0238875,0.033312499999999995,0.1023865
255,-0.15467766911764708,0.26549580085118313,-0.679114,0.933345,-0.33066675,-0.19973200000000002,-0.029567500000000004
256,-0.023743069852941175,0.2733783933081425,-0.76774,0.866634,-0.20804300000000003,-0.0398365,0.14260125
257,-0.07858661764705882,0.32307036622836105,-0.956551,0.602372,-0.27750925000000004,-0.06957550000000001,0.17813674999999998
258,-0.033671841911764706,0.29911015759928133,-2.0,2.0,-0.100075,-0.0197825,0.072616
259,-0.0730310661764706,0.2519279624188729,-1.202142,0.747134,-0.23056900000000002,-0.1002265,0.0552725
260,0.01861195955882353,0.23700798269041484,-1.966975,2.0,-0.023182,0.0287775,0.088335
261,0.025969591911764706,0.19690369963547819,-1.103178,2.0,-0.00783575,0.034958,0.0943545
262,0.07223529411764706,0.2369977610005965,-2.0,2.0,-0.00310975,0.054000000000000006,0.12704225
263,-0.1343404375,0.31981166342122896,-0.907371,0.853336,-0.3553225,-0.1577015,0.053548
264,-0.20495606985294118,0.428228533331965,-1.182968,0.913094,-0.5487775,-0.15110400000000002,0.1037105
265,-0.008458187500000002,0.2227590421233967,-0.991306,2.0,-0.088396,-0.028812,0.043400999999999995
266,-0.2792966544117647,0.31417380479841556,-0.975784,1.183598,-0.4879005,-0.331959,-0.10364625
267,-0.3996233051470588,0.5525030600298866,-1.503279,1.001438,-0.8372645,-0.5647340000000001,-0.00567775
268,-0.007857161764705882,0.28146184070812286,-2.0,2.0,-0.0459635,0.009742500000000001,0.06008474999999999
269,0.02248131985294118,0.23071379664343725,-0.854315,2.0,-0.02547775,0.0244635,0.07764675
270,-0.07342671691176472,0.26234681011381505,-0.821423,0.740591,-0.20053624999999997,-0.0713025,0.07275999999999999
271,-0.0828954669117647,0.2618882471469835,-0.748613,0.880453,-0.263179,-0.1130275,0.077665
272,-0.1401408051470588,0.3290506400084538,-1.000808,0.809791,-0.3648155,-0.170399,0.06048025
273,0.04287325,0.22217755524964614,-2.0,2.0,-0.016547,0.035557,0.08962149999999999
274,0.0054522169117647065,0.2599124875041951,-2.0,2.0,-0.04234075,0.011571999999999999,0.059644
275,-0.36106037500000004,0.31633143884428117,-1.135607,1.760027,-0.54898525,-0.404525,-0.186158
276,-0.13483538602941175,0.27894257976185755,-0.848055,0.625977,-0.3064525,-0.142763,0.06004675
277,-0.17361402941176468,0.3591931844043582,-1.12525,1.049593,-0.4273205,-0.219534,4.5249999999999934e-05
278,-0.0374528419117647,0.2825071064046456,-0.575946,0.890471,-0.22808124999999999,-0.097272,0.11206775
279,-0.12077308455882353,0.25769386829811275,-0.72644,1.054139,-0.265278,-0.165062,-0.034396499999999997
280,-0.09477458823529411,0.34974985028874506,-0.971956,0.841802,-0.35873325,-0.065777,0.13806049999999997
281,-0.09273101470588235,0.3056041341012211,-0.990837,0.632999,-0.27911850000000005,-0.0613805,0.13671750000000002
282,-0.32222831985294115,0.5463704180261236,-1.676839,1.380637,-0.7651697500000001,-0.40035699999999996,0.02745475
283,0.0007360404411764612,0.2703097807105559,-2.0,2.0,-0.033071,0.015808500000000003,0.07444975000000001
284,-0.19710630147058825,0.3474514617138317,-0.843945,1.067184,-0.45164775,-0.2256165,0.01201175
285,-0.1286560588235294,0.24017338760891194,-0.548374,1.202442,-0.24664799999999998,-0.17388599999999999,-0.0920735
286,-0.05703694117647058,0.3240395481517891,-0.766893,1.056002,-0.2885065,-0.09379,0.15818075
287,-0.06395645955882354,0.2619082231165704,-0.67569,0.662615,-0.2355795,-0.0860625,0.09361699999999999
288,-0.07531116176470588,0.3064989246293562,-1.037483,1.118299,-0.2838485,-0.1409375,0.0741035
289,-0.21545257720588235,0.3903119157292589,-1.028375,1.142036,-0.49937750000000003,-0.279227,-0.0039945
290,-0.1420195367647059,0.3294385458044915,-1.624625,1.64305,-0.157904,-0.08635999999999999,-0.03717
291,-0.14285885661764705,0.23780304097469823,-0.819864,1.072678,-0.242203,-0.170236,-0.08040675
292,-0.2274567536764706,0.362137801369218,-0.955124,1.148664,-0.48114275,-0.3192975,-0.062584
293,-0.09419461397058825,0.2609270452056367,-1.557005,0.875224,-0.21884025000000001,-0.1189695,0.033454250000000005
294,0.03108065073529412,0.24752857873384912,-1.398129,2.0,-0.043223250000000005,0.03557,0.10234874999999999
295,-0.20218525367647058,0.40104114962686177,-1.084415,1.53775,-0.499087,-0.16140949999999998,0.046567000000000004
296,-0.19859758088235294,0.3648515020367383,-0.852581,1.494252,-0.42424875,-0.2934565,-0.0349665
297,-0.17822562132352943,0.40267442489148875,-0.931829,0.803392,-0.504529,-0.199471,0.1419495
